id,base_id,text,sentiment,pattern_type
neutral_45_shorthand_emoji,neutral_45,hotel breakfast included h kya 🙏,neutral,shorthand_emoji
neutral_45_stress_emoji,neutral_45,hotttel breakfast included h kya 🙏,neutral,stress_emoji
neutral_46_clean,neutral_46,cab share option available h kya,neutral,clean
neutral_46_shorthand,neutral_46,cab share option available h kya,neutral,shorthand
neutral_46_typo,neutral_46,cab shaer option available h kya,neutral,typo
neutral_46_punctuation,neutral_46,cab share option available h kya.,neutral,punctuation
neutral_46_stress,neutral_46,cab share option availllable h kya,neutral,stress
neutral_46_shorthand_typo,neutral_46,cab share option availbale h kya,neutral,shorthand_typo
neutral_46_code_mix,neutral_46,"actually, cab share option available h kya",neutral,code_mix
neutral_46_emoji_reinforce,neutral_46,cab share option available h kya 🙏,neutral,emoji_reinforce
neutral_46_shorthand_emoji,neutral_46,cab share option available h kya 🙏,neutral,shorthand_emoji
neutral_46_stress_emoji,neutral_46,cab share option availllable h kya 🙏,neutral,stress_emoji
neutral_47_clean,neutral_47,order combine kr skte h kya,neutral,clean
neutral_47_shorthand,neutral_47,order combine kr skte h kya,neutral,shorthand
neutral_47_typo,neutral_47,order combine kr sket h kya,neutral,typo
neutral_47_punctuation,neutral_47,order combine kr skte h kya.,neutral,punctuation
neutral_47_stress,neutral_47,order combine kr skttte h kya,neutral,stress
neutral_47_shorthand_typo,neutral_47,ordre combine kr skte h kya,neutral,shorthand_typo
neutral_47_code_mix,neutral_47,"seriously, order combine kr skte h kya",neutral,code_mix
neutral_47_emoji_reinforce,neutral_47,order combine kr skte h kya 🙏,neutral,emoji_reinforce
neutral_47_shorthand_emoji,neutral_47,order combine kr skte h kya 🙏,neutral,shorthand_emoji
neutral_47_stress_emoji,neutral_47,order combine kr skttte h kya 🙏,neutral,stress_emoji
neutral_48_clean,neutral_48,subscription pause kr skte h kya,neutral,clean
neutral_48_shorthand,neutral_48,subscription pause kr skte h kya,neutral,shorthand
neutral_48_typo,neutral_48,subscription pause kr kste h kya,neutral,typo
neutral_48_punctuation,neutral_48,subscription pause kr skte h kya.,neutral,punctuation
neutral_48_stress,neutral_48,subscriiiption pause kr skte h kya,neutral,stress
neutral_48_shorthand_typo,neutral_48,subscription puase kr skte h kya,neutral,shorthand_typo
neutral_48_code_mix,neutral_48,"just saying, subscription pause kr skte h kya",neutral,code_mix
neutral_48_emoji_reinforce,neutral_48,subscription pause kr skte h kya 🙏,neutral,emoji_reinforce
neutral_48_shorthand_emoji,neutral_48,subscription pause kr skte h kya 🙏,neutral,shorthand_emoji
neutral_48_stress_emoji,neutral_48,subscriiiption pause kr skte h kya 🙏,neutral,stress_emoji
neutral_49_clean,neutral_49,payment split ho skta h kya,neutral,clean
neutral_49_shorthand,neutral_49,payment split ho skta h kya,neutral,shorthand
neutral_49_typo,neutral_49,payment spilt ho skta h kya,neutral,typo
neutral_49_punctuation,neutral_49,payment split ho skta h kya.,neutral,punctuation
neutral_49_stress,neutral_49,payment split ho skttta h kya,neutral,stress
neutral_49_shorthand_typo,neutral_49,payemnt split ho skta h kya,neutral,shorthand_typo
neutral_49_code_mix,neutral_49,"literally, payment split ho skta h kya",neutral,code_mix
neutral_49_emoji_reinforce,neutral_49,payment split ho skta h kya 🙏,neutral,emoji_reinforce
neutral_49_shorthand_emoji,neutral_49,payment split ho skta h kya 🙏,neutral,shorthand_emoji
neutral_49_stress_emoji,neutral_49,payment split ho skttta h kya 🙏,neutral,stress_emoji
neutral_50_clean,neutral_50,delivery instructions add krni h,neutral,clean
neutral_50_shorthand,neutral_50,delivery instructions add krni h,neutral,shorthand
neutral_50_typo,neutral_50,edlivery instructions add krni h,neutral,typo
neutral_50_punctuation,neutral_50,delivery instructions add krni h.,neutral,punctuation
neutral_50_stress,neutral_50,delivery instruccctions add krni h,neutral,stress
neutral_50_shorthand_typo,neutral_50,delivery instructions add rkni h,neutral,shorthand_typo
neutral_50_code_mix,neutral_50,"literally, delivery instructions add krni h",neutral,code_mix
neutral_50_emoji_reinforce,neutral_50,delivery instructions add krni h 🙏,neutral,emoji_reinforce
neutral_50_shorthand_emoji,neutral_50,delivery instructions add krni h 🙏,neutral,shorthand_emoji
neutral_50_stress_emoji,neutral_50,delivery instruccctions add krni h 🙏,neutral,stress_emoji
neutral_51_clean,neutral_51,order ka weight kitna h,neutral,clean
neutral_51_shorthand,neutral_51,order ka weight kitna h,neutral,shorthand
neutral_51_typo,neutral_51,order ka weight kitan h,neutral,typo
neutral_51_punctuation,neutral_51,order ka weight kitna h.,neutral,punctuation
neutral_51_stress,neutral_51,order ka weiggght kitna h,neutral,stress
neutral_51_shorthand_typo,neutral_51,order ka weight ktina h,neutral,shorthand_typo
neutral_51_code_mix,neutral_51,"honestly, order ka weight kitna h",neutral,code_mix
neutral_51_emoji_reinforce,neutral_51,order ka weight kitna h 🙏,neutral,emoji_reinforce
neutral_51_shorthand_emoji,neutral_51,order ka weight kitna h 🙏,neutral,shorthand_emoji
neutral_51_stress_emoji,neutral_51,order ka weiggght kitna h 🙏,neutral,stress_emoji
neutral_52_clean,neutral_52,subscription ke liye kaun kaun se payment methods accepted h,neutral,clean
neutral_52_shorthand,neutral_52,subscription ke liye kaun kaun se payment methods accepted h,neutral,shorthand
neutral_52_typo,neutral_52,subscription ke liye kaun kaun se paymetn methods accepted h,neutral,typo
neutral_52_punctuation,neutral_52,subscription ke liye kaun kaun se payment methods accepted h.,neutral,punctuation
neutral_52_stress,neutral_52,subscription ke liyyye kaun kaun se payment methods accepted h,neutral,stress
neutral_52_shorthand_typo,neutral_52,subscription ke liye kaun kaun se payment methods accepetd h,neutral,shorthand_typo
neutral_52_code_mix,neutral_52,"honestly, subscription ke liye kaun kaun se payment methods accepted h",neutral,code_mix
neutral_52_emoji_reinforce,neutral_52,subscription ke liye kaun kaun se payment methods accepted h 🙏,neutral,emoji_reinforce
neutral_52_shorthand_emoji,neutral_52,subscription ke liye kaun kaun se payment methods accepted h 🙏,neutral,shorthand_emoji
neutral_52_stress_emoji,neutral_52,subscription ke liyyye kaun kaun se payment methods accepted h 🙏,neutral,stress_emoji
neutral_53_clean,neutral_53,delivery ke liye kya kya documents chahiye,neutral,clean
neutral_53_shorthand,neutral_53,delivery ke liye kya kya documents chahiye,neutral,shorthand
neutral_53_typo,neutral_53,delivery ke liye kya kya documenst chahiye,neutral,typo
neutral_53_punctuation,neutral_53,delivery ke liye kya kya documents chahiye.,neutral,punctuation
neutral_53_stress,neutral_53,delivery ke liye kyyya kya documents chahiye,neutral,stress
neutral_53_shorthand_typo,neutral_53,delivery ke liye kya kya documnets chahiye,neutral,shorthand_typo
neutral_53_code_mix,neutral_53,"literally, delivery ke liye kya kya documents chahiye",neutral,code_mix
neutral_53_emoji_reinforce,neutral_53,delivery ke liye kya kya documents chahiye 🙏,neutral,emoji_reinforce
neutral_53_shorthand_emoji,neutral_53,delivery ke liye kya kya documents chahiye 🙏,neutral,shorthand_emoji
neutral_53_stress_emoji,neutral_53,delivery ke liye kyyya kya documents chahiye 🙏,neutral,stress_emoji
neutral_54_clean,neutral_54,flight ka duration kitna h,neutral,clean
neutral_54_shorthand,neutral_54,flight ka duration kitna h,neutral,shorthand
neutral_54_typo,neutral_54,lfight ka duration kitna h,neutral,typo
neutral_54_punctuation,neutral_54,flight ka duration kitna h.,neutral,punctuation
neutral_54_stress,neutral_54,fliggght ka duration kitna h,neutral,stress
neutral_54_shorthand_typo,neutral_54,flight ka duration iktna h,neutral,shorthand_typo
neutral_54_code_mix,neutral_54,"seriously, flight ka duration kitna h",neutral,code_mix
neutral_54_emoji_reinforce,neutral_54,flight ka duration kitna h 🙏,neutral,emoji_reinforce
neutral_54_shorthand_emoji,neutral_54,flight ka duration kitna h 🙏,neutral,shorthand_emoji
neutral_54_stress_emoji,neutral_54,fliggght ka duration kitna h 🙏,neutral,stress_emoji
neutral_55_clean,neutral_55,hotel ka location kya h exactly,neutral,clean
neutral_55_shorthand,neutral_55,hotel ka location kya h exactly,neutral,shorthand
neutral_55_typo,neutral_55,ohtel ka location kya h exactly,neutral,typo
neutral_55_punctuation,neutral_55,hotel ka location kya h exactly.,neutral,punctuation
neutral_55_stress,neutral_55,hotttel ka location kya h exactly,neutral,stress
neutral_55_shorthand_typo,neutral_55,hoetl ka location kya h exactly,neutral,shorthand_typo
neutral_55_code_mix,neutral_55,"seriously, hotel ka location kya h exactly",neutral,code_mix
neutral_55_emoji_reinforce,neutral_55,hotel ka location kya h exactly 🙏,neutral,emoji_reinforce
neutral_55_shorthand_emoji,neutral_55,hotel ka location kya h exactly 🙏,neutral,shorthand_emoji
neutral_55_stress_emoji,neutral_55,hotttel ka location kya h exactly 🙏,neutral,stress_emoji
neutral_56_clean,neutral_56,cab ka estimated time kitna h,neutral,clean
neutral_56_shorthand,neutral_56,cab ka estimated time kitna h,neutral,shorthand
neutral_56_typo,neutral_56,cab ka estimaetd time kitna h,neutral,typo
neutral_56_punctuation,neutral_56,cab ka estimated time kitna h.,neutral,punctuation
neutral_56_stress,neutral_56,cab ka estimated timmme kitna h,neutral,stress
neutral_56_shorthand_typo,neutral_56,cab ka esitmated time kitna h,neutral,shorthand_typo
neutral_56_code_mix,neutral_56,"seriously, cab ka estimated time kitna h",neutral,code_mix
neutral_56_emoji_reinforce,neutral_56,cab ka estimated time kitna h 🙏,neutral,emoji_reinforce
neutral_56_shorthand_emoji,neutral_56,cab ka estimated time kitna h 🙏,neutral,shorthand_emoji
neutral_56_stress_emoji,neutral_56,cab ka estimated timmme kitna h 🙏,neutral,stress_emoji
neutral_57_clean,neutral_57,order ke liye invoice kab milega,neutral,clean
neutral_57_shorthand,neutral_57,order ke liye invoice kab milega,neutral,shorthand
neutral_57_typo,neutral_57,order ke lyie invoice kab milega,neutral,typo
neutral_57_punctuation,neutral_57,order ke liye invoice kab milega.,neutral,punctuation
neutral_57_stress,neutral_57,orddder ke liye invoice kab milega,neutral,stress
neutral_57_shorthand_typo,neutral_57,order ke liye invoice kab milgea,neutral,shorthand_typo
neutral_57_code_mix,neutral_57,"just saying, order ke liye invoice kab milega",neutral,code_mix
neutral_57_emoji_reinforce,neutral_57,order ke liye invoice kab milega 🙏,neutral,emoji_reinforce
neutral_57_shorthand_emoji,neutral_57,order ke liye invoice kab milega 🙏,neutral,shorthand_emoji
neutral_57_stress_emoji,neutral_57,orddder ke liye invoice kab milega 🙏,neutral,stress_emoji
neutral_58_clean,neutral_58,account create karne ke liye kya chahiye,neutral,clean
neutral_58_shorthand,neutral_58,account create karne ke liye kya chahiye,neutral,shorthand
neutral_58_typo,neutral_58,account creaet karne ke liye kya chahiye,neutral,typo
neutral_58_punctuation,neutral_58,account create karne ke liye kya chahiye.,neutral,punctuation
neutral_58_stress,neutral_58,accooount create karne ke liye kya chahiye,neutral,stress
neutral_58_shorthand_typo,neutral_58,account cerate karne ke liye kya chahiye,neutral,shorthand_typo
neutral_58_code_mix,neutral_58,"just saying, account create karne ke liye kya chahiye",neutral,code_mix
neutral_58_emoji_reinforce,neutral_58,account create karne ke liye kya chahiye 🙏,neutral,emoji_reinforce
neutral_58_shorthand_emoji,neutral_58,account create karne ke liye kya chahiye 🙏,neutral,shorthand_emoji
neutral_58_stress_emoji,neutral_58,accooount create karne ke liye kya chahiye 🙏,neutral,stress_emoji
neutral_59_clean,neutral_59,payment confirmation kaise milta h,neutral,clean
neutral_59_shorthand,neutral_59,payment confirmation kaise milta h,neutral,shorthand
neutral_59_typo,neutral_59,payment confirmation kaise imlta h,neutral,typo
neutral_59_punctuation,neutral_59,payment confirmation kaise milta h.,neutral,punctuation
neutral_59_stress,neutral_59,payment confirmation kaise milllta h,neutral,stress
neutral_59_shorthand_typo,neutral_59,paymnet confirmation kaise milta h,neutral,shorthand_typo
neutral_59_code_mix,neutral_59,"seriously, payment confirmation kaise milta h",neutral,code_mix
neutral_59_emoji_reinforce,neutral_59,payment confirmation kaise milta h 🙏,neutral,emoji_reinforce
neutral_59_shorthand_emoji,neutral_59,payment confirmation kaise milta h 🙏,neutral,shorthand_emoji
neutral_59_stress_emoji,neutral_59,payment confirmation kaise milllta h 🙏,neutral,stress_emoji
neutral_60_clean,neutral_60,delivery partner ka contact kaise milega,neutral,clean
neutral_60_shorthand,neutral_60,delivery partner ka contact kaise milega,neutral,shorthand
neutral_60_typo,neutral_60,delivrey partner ka contact kaise milega,neutral,typo
neutral_60_punctuation,neutral_60,delivery partner ka contact kaise milega.,neutral,punctuation
neutral_60_stress,neutral_60,delivery partttner ka contact kaise milega,neutral,stress
neutral_60_shorthand_typo,neutral_60,delivery partner ka contact kaies milega,neutral,shorthand_typo
neutral_60_code_mix,neutral_60,"seriously, delivery partner ka contact kaise milega",neutral,code_mix
neutral_60_emoji_reinforce,neutral_60,delivery partner ka contact kaise milega 🙏,neutral,emoji_reinforce
neutral_60_shorthand_emoji,neutral_60,delivery partner ka contact kaise milega 🙏,neutral,shorthand_emoji
neutral_60_stress_emoji,neutral_60,delivery partttner ka contact kaise milega 🙏,neutral,stress_emoji
positive_01_flip_sarcasm,positive_01,bohot badhiya service h aapki 🙄,negative,flip_sarcasm
positive_02_flip_sarcasm,positive_02,delivery time pe ho gayi bahut accha laga 🙄,negative,flip_sarcasm
positive_03_flip_sarcasm,positive_03,support team ne turant help kri thank you 🙄,negative,flip_sarcasm
positive_04_flip_sarcasm,positive_04,app bohot smooth chal raha h ab 😒,negative,flip_sarcasm
positive_05_flip_sarcasm,positive_05,refund itni jaldi mil gaya kamal h 🙄,negative,flip_sarcasm
positive_06_flip_sarcasm,positive_06,customer care wale bohot polite the 🙃,negative,flip_sarcasm
positive_07_flip_sarcasm,positive_07,order perfect condition me mila 🙄,negative,flip_sarcasm
positive_08_flip_sarcasm,positive_08,issue turant solve ho gya bohot badhiya 😒,negative,flip_sarcasm
positive_09_flip_sarcasm,positive_09,delivery boy bohot helpful tha 🙃,negative,flip_sarcasm
positive_10_flip_sarcasm,positive_10,website use krna bohot easy h ab 😒,negative,flip_sarcasm
positive_11_flip_sarcasm,positive_11,agent ne patience se sara solve kr diya 🙄,negative,flip_sarcasm
positive_12_flip_sarcasm,positive_12,packaging bohot acchi thi is baar 😒,negative,flip_sarcasm
positive_13_flip_sarcasm,positive_13,app update ke baad speed kaafi badh gayi 🙄,negative,flip_sarcasm
positive_14_flip_sarcasm,positive_14,return process bohot smooth raha 🙃,negative,flip_sarcasm
positive_15_flip_sarcasm,positive_15,exchange bina kisi dikkat ke ho gya 🙄,negative,flip_sarcasm
positive_16_flip_sarcasm,positive_16,payment turant confirm ho gya koi issue nahi 🙄,negative,flip_sarcasm
positive_17_flip_sarcasm,positive_17,tracking updates time pe milte rehte h 😒,negative,flip_sarcasm
positive_18_flip_sarcasm,positive_18,complaint ka response bohot fast tha 😒,negative,flip_sarcasm
positive_19_flip_sarcasm,positive_19,discount mil gya bina kuch bole 🙃,negative,flip_sarcasm
positive_20_flip_sarcasm,positive_20,app ka new design bohot acha h 😒,negative,flip_sarcasm
positive_21_flip_sarcasm,positive_21,delivery se pehle call aaya bohot thoughtful 🙃,negative,flip_sarcasm
positive_22_flip_sarcasm,positive_22,subscription cancel krna bhi easy nikla 🙃,negative,flip_sarcasm
positive_23_flip_sarcasm,positive_23,hotel booking process bilkul seedha tha 🙄,negative,flip_sarcasm
positive_24_flip_sarcasm,positive_24,cab turant mil gyi wait nahi krna pada 😒,negative,flip_sarcasm
positive_25_flip_sarcasm,positive_25,flight status live update milta rehta h 🙄,negative,flip_sarcasm
positive_26_flip_sarcasm,positive_26,driver bohot achhe se laaya bina kisi dikkat ke 🙃,negative,flip_sarcasm
positive_27_flip_sarcasm,positive_27,app ka checkout process bohot fast h ab 😒,negative,flip_sarcasm
positive_28_flip_sarcasm,positive_28,missing item turant bhej diya bina extra charge ke 🙃,negative,flip_sarcasm
positive_29_flip_sarcasm,positive_29,hotel staff bohot cooperative tha 🙄,negative,flip_sarcasm
positive_30_flip_sarcasm,positive_30,order jaldi pack ho gya expected se pehle 🙃,negative,flip_sarcasm
positive_31_flip_sarcasm,positive_31,subscription ka trial bhi kaafi generous h 🙄,negative,flip_sarcasm
positive_32_flip_sarcasm,positive_32,delivery partner ne sahi jagah pe deliver kiya 🙃,negative,flip_sarcasm
positive_33_flip_sarcasm,positive_33,agent ne detail me sab samjhaya bohot accha laga 😒,negative,flip_sarcasm
positive_34_flip_sarcasm,positive_34,payment options kaafi convenient h ab 🙄,negative,flip_sarcasm
positive_35_flip_sarcasm,positive_35,cancellation bina kisi extra fee ke ho gya 😒,negative,flip_sarcasm
positive_36_flip_sarcasm,positive_36,app notifications bilkul timely h 🙄,negative,flip_sarcasm
positive_37_flip_sarcasm,positive_37,refund process ekdum transparent tha 😒,negative,flip_sarcasm
positive_38_flip_sarcasm,positive_38,courier bohot fast tha expected se pehle aaya 🙃,negative,flip_sarcasm
positive_39_flip_sarcasm,positive_39,customer support ne turant callback diya 🙄,negative,flip_sarcasm
positive_40_flip_sarcasm,positive_40,return pickup time pe ho gya 😒,negative,flip_sarcasm
positive_41_flip_sarcasm,positive_41,flight crew bohot friendly the 🙃,negative,flip_sarcasm
positive_42_flip_sarcasm,positive_42,cab driver ne clean gaadi rakhi thi 🙃,negative,flip_sarcasm
positive_43_flip_sarcasm,positive_43,hotel checkin bina kisi wait ke ho gya 🙄,negative,flip_sarcasm
positive_44_flip_sarcasm,positive_44,order confirmation turant mil gya 🙄,negative,flip_sarcasm
positive_45_flip_sarcasm,positive_45,app ka UI bohot intuitive h ab 🙄,negative,flip_sarcasm
positive_46_flip_sarcasm,positive_46,bill breakdown bohot clear tha 😒,negative,flip_sarcasm
positive_47_flip_sarcasm,positive_47,subscription benefits jaisa bola tha waisa hi mila 😒,negative,flip_sarcasm
positive_48_flip_sarcasm,positive_48,delivery update har step pe milta raha 🙃,negative,flip_sarcasm
positive_49_flip_sarcasm,positive_49,exchange bina kisi extra cost ke ho gya 🙄,negative,flip_sarcasm
positive_50_flip_sarcasm,positive_50,support agent ne extra mile jaake help ki 🙄,negative,flip_sarcasm
positive_51_flip_sarcasm,positive_51,payment turant process ho gya bina delay ke 🙃,negative,flip_sarcasm
positive_52_flip_sarcasm,positive_52,order tracking link turant mil gya 🙄,negative,flip_sarcasm
positive_53_flip_sarcasm,positive_53,hotel room upgrade bina extra charge ke mil gya 🙃,negative,flip_sarcasm
positive_54_flip_sarcasm,positive_54,cab fare bilkul fair tha 🙄,negative,flip_sarcasm
positive_55_flip_sarcasm,positive_55,flight rebooking bohot smoothly ho gyi 🙄,negative,flip_sarcasm
positive_56_flip_sarcasm,positive_56,app ka search feature bohot accurate h 🙃,negative,flip_sarcasm
positive_57_flip_sarcasm,positive_57,delivery boy ne call karke confirm kiya 🙄,negative,flip_sarcasm
positive_58_flip_sarcasm,positive_58,refund amount bilkul sahi tha 🙄,negative,flip_sarcasm
positive_59_flip_sarcasm,positive_59,subscription cancel karne pe koi hidden charge nahi laga 🙃,negative,flip_sarcasm
positive_60_flip_sarcasm,positive_60,overall experience bohot satisfying raha 😒,negative,flip_sarcasm
